is_ood,true_label,true_class_name,k1_pred,k1_confidence,k1_action,k1_correct,scan2_pred,scan2_confidence,scan2_correct,scan2_high_conf_correct,scan3_pred,scan3_confidence,scan3_correct,scan3_high_conf_correct,agreement_pred,agreement_confidence,agreement_action,agreement_correct,scans_agreed
False,9,desk,9,0.813370406627655,Re-scan,True,8,0.3601990342140198,False,False,9,0.562938392162323,True,False,9.0,0.688154399394989,Ask for help,True,True
False,18,night_stand,28,0.6524013876914978,Ask for help,False,28,0.4123993515968323,False,False,28,0.7807730436325073,False,False,28.0,0.6151912609736124,Ask for help,False,True
False,20,piano,8,0.348643958568573,Ask for help,False,28,0.32061609625816345,False,False,6,0.41675323247909546,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,21,0.3148706257343292,Ask for help,False,15,0.2861185073852539,False,False,21,0.43373823165893555,False,False,21.0,0.3743044286966324,Ask for help,False,True
False,21,plant,21,0.6919698119163513,Ask for help,True,21,0.3301125168800354,True,False,19,0.5482999086380005,False,False,21.0,0.5110411643981934,Ask for help,True,True
False,31,tv_stand,26,0.5416663885116577,Ask for help,False,27,0.3977636396884918,False,False,28,0.8352615237236023,False,False,,0.0,Ask for help,False,False
False,34,xbox,22,0.2694627642631531,Ask for help,False,22,0.36458781361579895,False,False,27,0.32956522703170776,False,False,22.0,0.317025288939476,Ask for help,False,True
False,18,night_stand,28,0.9923474192619324,Grasp,False,28,0.7672659754753113,False,False,19,0.5310079455375671,False,False,28.0,0.8798066973686218,Grasp,False,True
False,13,glass_box,9,0.16043506562709808,Ask for help,False,28,0.6361529231071472,False,False,29,0.5135833024978638,False,False,,0.0,Ask for help,False,False
False,2,bed,2,0.2501795291900635,Ask for help,True,29,0.3197489380836487,False,False,2,0.32141509652137756,True,False,2.0,0.2857973128557205,Ask for help,True,True
False,6,chair,6,0.5188190937042236,Ask for help,True,6,0.29386240243911743,True,False,6,0.32352957129478455,True,False,6.0,0.3787370224793752,Ask for help,True,True
False,4,bookshelf,8,0.34642651677131653,Ask for help,False,8,0.3895440995693207,False,False,21,0.4070328176021576,False,False,8.0,0.3679853081703186,Ask for help,False,True
False,17,monitor,26,0.32111504673957825,Ask for help,False,8,0.29731592535972595,False,False,28,0.8934153318405151,False,False,,0.0,Ask for help,False,False
False,5,car,2,0.3259546160697937,Ask for help,False,28,0.8126767873764038,False,False,29,0.7054847478866577,False,False,,0.0,Ask for help,False,False
False,30,toilet,30,0.3955439031124115,Ask for help,True,6,0.6621378660202026,False,False,19,0.4963497519493103,False,False,,0.0,Ask for help,False,False
False,9,desk,19,0.4547936022281647,Ask for help,False,6,0.3462556004524231,False,False,29,0.3433460295200348,False,False,,0.0,Ask for help,False,False
False,19,person,22,0.2916070520877838,Ask for help,False,8,0.41024431586265564,False,False,21,0.4262637197971344,False,False,,0.0,Ask for help,False,False
False,11,dresser,28,0.9877225160598755,Grasp,False,29,0.34383726119995117,False,False,29,0.6017190217971802,False,False,29.0,0.4727781414985657,Ask for help,False,True
False,25,sofa,28,0.9895919561386108,Grasp,False,28,0.7414588332176208,False,False,28,0.774999737739563,False,False,28.0,0.8353501756985983,Re-scan,False,True
False,22,radio,28,0.5649134516716003,Ask for help,False,22,0.26627981662750244,True,False,6,0.26231613755226135,False,False,,0.0,Ask for help,False,False
False,21,plant,21,0.9200986623764038,Grasp,True,21,0.5954309701919556,True,False,21,0.4365645945072174,True,False,21.0,0.6506980756918589,Ask for help,True,True
False,9,desk,9,0.6686823964118958,Ask for help,True,9,0.29814285039901733,True,False,29,0.7020691633224487,False,False,9.0,0.48341262340545654,Ask for help,True,True
False,11,dresser,29,0.800068736076355,Re-scan,False,22,0.30681103467941284,False,False,29,0.8176039457321167,False,False,29.0,0.8088363409042358,Re-scan,False,True
False,17,monitor,29,0.675822377204895,Ask for help,False,28,0.8581277132034302,False,False,28,0.9209299087524414,False,False,28.0,0.8895288109779358,Grasp,False,True
False,2,bed,28,0.8770138621330261,Grasp,False,2,0.5561708807945251,True,False,2,0.488241583108902,True,False,2.0,0.5222062319517136,Ask for help,True,True
False,25,sofa,30,0.7764702439308167,Ask for help,False,28,0.9376430511474609,False,False,2,0.32206085324287415,False,False,,0.0,Ask for help,False,False
False,27,stool,29,0.48218250274658203,Ask for help,False,15,0.34213706851005554,False,False,21,0.3033081889152527,False,False,,0.0,Ask for help,False,False
False,17,monitor,17,0.47423410415649414,Ask for help,True,30,0.19541357457637787,False,False,29,0.44841963052749634,False,False,,0.0,Ask for help,False,False
False,29,tent,29,0.6507002115249634,Ask for help,True,15,0.3542277216911316,False,False,22,0.43077778816223145,False,False,,0.0,Ask for help,False,False
False,20,piano,29,0.41337084770202637,Ask for help,False,29,0.5962399244308472,False,False,19,0.516524612903595,False,False,29.0,0.5048053860664368,Ask for help,False,True
False,3,bench,22,0.41911792755126953,Ask for help,False,27,0.5286328792572021,False,False,15,0.398102343082428,False,False,,0.0,Ask for help,False,False
False,23,range_hood,6,0.4758288860321045,Ask for help,False,28,0.5978608131408691,False,False,28,0.2898556590080261,False,False,28.0,0.44385823607444763,Ask for help,False,True
False,33,wardrobe,8,0.39974308013916016,Ask for help,False,27,0.5653968453407288,False,False,27,0.35776287317276,False,False,27.0,0.4615798592567444,Ask for help,False,True
False,4,bookshelf,19,0.5069195032119751,Ask for help,False,27,0.49178963899612427,False,False,16,0.31805017590522766,False,False,,0.0,Ask for help,False,False
False,2,bed,30,0.4816182553768158,Ask for help,False,6,0.4322904646396637,False,False,6,0.37756842374801636,False,False,6.0,0.40492944419384,Ask for help,False,True
False,4,bookshelf,8,0.6011919379234314,Ask for help,False,27,0.20818307995796204,False,False,19,0.3444143533706665,False,False,,0.0,Ask for help,False,False
False,5,car,29,0.22467830777168274,Ask for help,False,28,0.4400768280029297,False,False,21,0.4192313253879547,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,3,0.44760504364967346,Ask for help,False,27,0.25627341866493225,False,False,16,0.7424318194389343,False,False,,0.0,Ask for help,False,False
False,2,bed,2,0.3596782088279724,Ask for help,True,28,0.913516640663147,False,False,28,0.2674466669559479,False,False,28.0,0.5904816538095474,Ask for help,False,True
False,32,vase,29,0.5338419675827026,Ask for help,False,27,0.38824892044067383,False,False,27,0.29563719034194946,False,False,27.0,0.34194305539131165,Ask for help,False,True
False,31,tv_stand,3,0.32117122411727905,Ask for help,False,21,0.43526601791381836,False,False,28,0.5158501863479614,False,False,,0.0,Ask for help,False,False
False,13,glass_box,28,0.7402580976486206,Ask for help,False,19,0.4863755702972412,False,False,29,0.3897480368614197,False,False,,0.0,Ask for help,False,False
False,14,guitar,21,0.3715510964393616,Ask for help,False,29,0.5152572393417358,False,False,8,0.2160939872264862,False,False,,0.0,Ask for help,False,False
False,15,lamp,15,0.3851361572742462,Ask for help,True,15,0.32935160398483276,True,False,15,0.35513707995414734,True,False,15.0,0.3565416137377421,Ask for help,True,True
False,31,tv_stand,10,0.286223828792572,Ask for help,False,21,0.42649054527282715,False,False,10,0.3591616749763489,False,False,10.0,0.32269275188446045,Ask for help,False,True
False,30,toilet,26,0.42692574858665466,Ask for help,False,29,0.23813728988170624,False,False,30,0.31567907333374023,True,False,,0.0,Ask for help,False,False
False,8,curtain,21,0.39594942331314087,Ask for help,False,8,0.5457478761672974,True,False,21,0.426135778427124,False,False,21.0,0.41104260087013245,Ask for help,False,True
False,11,dresser,28,0.8313764333724976,Re-scan,False,22,0.5356821417808533,False,False,28,0.6072066426277161,False,False,28.0,0.7192915380001068,Ask for help,False,True
False,6,chair,28,0.41868820786476135,Ask for help,False,28,0.8213862180709839,False,False,21,0.5167907476425171,False,False,28.0,0.6200372129678726,Ask for help,False,True
False,20,piano,8,0.38123995065689087,Ask for help,False,8,0.33469218015670776,False,False,28,0.659967303276062,False,False,8.0,0.3579660654067993,Ask for help,False,True
False,20,piano,28,0.7529491186141968,Ask for help,False,29,0.3432302474975586,False,False,30,0.4440646171569824,False,False,,0.0,Ask for help,False,False
False,14,guitar,14,0.5061066150665283,Ask for help,True,14,0.4455931782722473,True,False,22,0.3979077935218811,False,False,14.0,0.4758498966693878,Ask for help,True,True
False,23,range_hood,10,0.37749141454696655,Ask for help,False,15,0.403078556060791,False,False,15,0.36945581436157227,False,False,15.0,0.38626718521118164,Ask for help,False,True
False,0,airplane,8,0.2475898563861847,Ask for help,False,8,0.4428834319114685,False,False,14,0.539334237575531,False,False,8.0,0.3452366441488266,Ask for help,False,True
False,25,sofa,8,0.4227329194545746,Ask for help,False,15,0.46784210205078125,False,False,30,0.3645066022872925,False,False,,0.0,Ask for help,False,False
False,2,bed,6,0.3446618914604187,Ask for help,False,8,0.3713690936565399,False,False,28,0.9643664360046387,False,False,,0.0,Ask for help,False,False
False,20,piano,29,0.2507241368293762,Ask for help,False,28,0.937283992767334,False,False,28,0.8038045167922974,False,False,28.0,0.8705442547798157,Re-scan,False,True
False,7,cone,29,0.5489491820335388,Ask for help,False,29,0.4714691638946533,False,False,21,0.6149762868881226,False,False,29.0,0.5102091729640961,Ask for help,False,True
False,14,guitar,22,0.5735815763473511,Ask for help,False,14,0.3423568904399872,True,False,14,0.7633102536201477,True,False,14.0,0.5528335720300674,Ask for help,True,True
False,11,dresser,28,0.9064728617668152,Grasp,False,19,0.43508926033973694,False,False,8,0.28396305441856384,False,False,,0.0,Ask for help,False,False
False,11,dresser,10,0.613034188747406,Ask for help,False,28,0.7756757140159607,False,False,19,0.449687659740448,False,False,,0.0,Ask for help,False,False
False,11,dresser,19,0.8354161381721497,Re-scan,False,6,0.4170829653739929,False,False,26,0.45518773794174194,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,27,0.26095154881477356,Ask for help,False,19,0.4890217185020447,False,False,28,0.27548474073410034,False,False,,0.0,Ask for help,False,False
False,14,guitar,8,0.5081941485404968,Ask for help,False,8,0.6087721586227417,False,False,14,0.5105112791061401,True,False,8.0,0.5584831535816193,Ask for help,False,True
False,31,tv_stand,19,0.532523512840271,Ask for help,False,27,0.8013283014297485,False,False,10,0.33740121126174927,False,False,,0.0,Ask for help,False,False
False,5,car,19,0.5520006418228149,Ask for help,False,19,0.5765644907951355,False,False,30,0.47911104559898376,False,False,19.0,0.5642825663089752,Ask for help,False,True
False,31,tv_stand,28,0.976252555847168,Grasp,False,28,0.9892474412918091,False,False,30,0.389278769493103,False,False,28.0,0.9827499985694885,Grasp,False,True
False,25,sofa,2,0.4568629860877991,Ask for help,False,9,0.3228943347930908,False,False,28,0.7632388472557068,False,False,,0.0,Ask for help,False,False
False,1,bathtub,21,0.28536030650138855,Ask for help,False,29,0.4906579852104187,False,False,28,0.8080527186393738,False,False,,0.0,Ask for help,False,False
False,23,range_hood,15,0.5227640867233276,Ask for help,False,15,0.2470095157623291,False,False,8,0.2538445293903351,False,False,15.0,0.38488680124282837,Ask for help,False,True
False,2,bed,28,0.4232405126094818,Ask for help,False,6,0.23641295731067657,False,False,6,0.46737703680992126,False,False,6.0,0.3518949970602989,Ask for help,False,True
False,32,vase,29,0.32491907477378845,Ask for help,False,21,0.4287039637565613,False,False,6,0.4505823254585266,False,False,,0.0,Ask for help,False,False
False,2,bed,2,0.35769692063331604,Ask for help,True,29,0.3280356526374817,False,False,19,0.4389990270137787,False,False,,0.0,Ask for help,False,False
False,0,airplane,19,0.7144630551338196,Ask for help,False,8,0.46638789772987366,False,False,21,0.5934110879898071,False,False,,0.0,Ask for help,False,False
False,20,piano,15,0.36105793714523315,Ask for help,False,28,0.7576092481613159,False,False,15,0.192167729139328,False,False,15.0,0.2766128331422806,Ask for help,False,True
False,30,toilet,8,0.5718088746070862,Ask for help,False,30,0.6727245450019836,True,False,30,0.2953694462776184,True,False,30.0,0.484046995639801,Ask for help,True,True
False,0,airplane,0,0.8291098475456238,Re-scan,True,0,0.5443305373191833,True,False,8,0.7507939338684082,False,False,0.0,0.6867201924324036,Ask for help,True,True
False,5,car,28,0.7527249455451965,Ask for help,False,29,0.22793355584144592,False,False,28,0.8207858204841614,False,False,28.0,0.786755383014679,Re-scan,False,True
False,11,dresser,28,0.578610897064209,Ask for help,False,29,0.4333123564720154,False,False,8,0.3576045632362366,False,False,,0.0,Ask for help,False,False
False,20,piano,28,0.5033677220344543,Ask for help,False,0,0.2822560667991638,False,False,28,0.5176160335540771,False,False,28.0,0.5104918777942657,Ask for help,False,True
False,16,mantel,15,0.3314680755138397,Ask for help,False,28,0.9119864702224731,False,False,10,0.7934631109237671,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,27,0.5624004602432251,Ask for help,False,27,0.6236521601676941,False,False,21,0.49584245681762695,False,False,27.0,0.5930263102054596,Ask for help,False,True
False,6,chair,19,0.5278801918029785,Ask for help,False,19,0.6448389291763306,False,False,6,0.4510916769504547,True,False,19.0,0.5863595604896545,Ask for help,False,True
False,11,dresser,28,0.7483181357383728,Ask for help,False,22,0.6369398236274719,False,False,29,0.8791259527206421,False,False,,0.0,Ask for help,False,False
False,0,airplane,0,0.9301856756210327,Grasp,True,19,0.6266698241233826,False,False,28,0.4501558244228363,False,False,,0.0,Ask for help,False,False
False,17,monitor,29,0.374455988407135,Ask for help,False,28,0.7288898229598999,False,False,28,0.5004435777664185,False,False,28.0,0.6146667003631592,Ask for help,False,True
False,13,glass_box,28,0.9781090617179871,Grasp,False,15,0.6800053119659424,False,False,28,0.7453285455703735,False,False,28.0,0.8617188036441803,Re-scan,False,True
False,22,radio,29,0.6272844076156616,Ask for help,False,28,0.30257362127304077,False,False,28,0.71428382396698,False,False,28.0,0.5084287226200104,Ask for help,False,True
False,17,monitor,29,0.4013577997684479,Ask for help,False,29,0.332794189453125,False,False,19,0.5604764819145203,False,False,29.0,0.36707599461078644,Ask for help,False,True
False,31,tv_stand,19,0.6939533948898315,Ask for help,False,19,0.9268935918807983,False,False,28,0.376989483833313,False,False,19.0,0.8104234933853149,Re-scan,False,True
False,0,airplane,0,0.33613380789756775,Ask for help,True,19,0.6344104409217834,False,False,19,0.3742408752441406,False,False,19.0,0.504325658082962,Ask for help,False,True
False,20,piano,21,0.4751882553100586,Ask for help,False,21,0.38749104738235474,False,False,21,0.40345048904418945,False,False,21.0,0.4220432639122009,Ask for help,False,True
False,13,glass_box,8,0.21574434638023376,Ask for help,False,28,0.955718994140625,False,False,29,0.39835745096206665,False,False,,0.0,Ask for help,False,False
False,16,mantel,21,0.5308579802513123,Ask for help,False,15,0.5330470204353333,False,False,8,0.42705321311950684,False,False,,0.0,Ask for help,False,False
False,16,mantel,3,0.5985047817230225,Ask for help,False,10,0.6011307835578918,False,False,28,0.730803370475769,False,False,,0.0,Ask for help,False,False
False,21,plant,27,0.36798155307769775,Ask for help,False,27,0.5795899629592896,False,False,27,0.8456937670707703,False,False,27.0,0.5977550943692526,Ask for help,False,True
False,1,bathtub,21,0.652552604675293,Ask for help,False,21,0.4249940514564514,False,False,8,0.3690321445465088,False,False,21.0,0.5387733280658722,Ask for help,False,True
False,6,chair,8,0.2937869131565094,Ask for help,False,6,0.4326695501804352,True,False,6,0.4916357398033142,True,False,6.0,0.4621526449918747,Ask for help,True,True
False,6,chair,6,0.621932864189148,Ask for help,True,19,0.32583218812942505,False,False,6,0.5076342821121216,True,False,6.0,0.5647835731506348,Ask for help,True,True
False,32,vase,7,0.857193648815155,Re-scan,False,21,0.25206759572029114,False,False,28,0.1997036635875702,False,False,,0.0,Ask for help,False,False
False,31,tv_stand,28,0.5805919766426086,Ask for help,False,2,0.19317315518856049,False,False,29,0.38993895053863525,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,26,0.5751691460609436,Ask for help,False,21,0.33808502554893494,False,False,21,0.4410627782344818,False,False,21.0,0.3895739018917084,Ask for help,False,True
False,22,radio,22,0.5893440842628479,Ask for help,True,15,0.3526919186115265,False,False,22,0.6041382551193237,True,False,22.0,0.5967411696910858,Ask for help,True,True
False,16,mantel,28,0.42867153882980347,Ask for help,False,26,0.45197176933288574,False,False,22,0.4855744242668152,False,False,,0.0,Ask for help,False,False
False,25,sofa,2,0.48580607771873474,Ask for help,False,19,0.85455322265625,False,False,6,0.4112510085105896,False,False,,0.0,Ask for help,False,False
False,3,bench,8,0.35664352774620056,Ask for help,False,2,0.5946767926216125,False,False,28,0.41192883253097534,False,False,,0.0,Ask for help,False,False
False,5,car,28,0.5030883550643921,Ask for help,False,22,0.3362087607383728,False,False,28,0.26827073097229004,False,False,28.0,0.38567954301834106,Ask for help,False,True
False,15,lamp,21,0.38067033886909485,Ask for help,False,28,0.5281739234924316,False,False,21,0.517575740814209,False,False,21.0,0.4491230398416519,Ask for help,False,True
False,14,guitar,8,0.5488800406455994,Ask for help,False,14,0.5209068059921265,True,False,8,0.47052353620529175,False,False,8.0,0.5097017884254456,Ask for help,False,True
False,20,piano,21,0.5485891699790955,Ask for help,False,21,0.548066258430481,False,False,19,0.37766361236572266,False,False,21.0,0.5483277142047882,Ask for help,False,True
False,32,vase,15,0.5531830787658691,Ask for help,False,29,0.7367315292358398,False,False,29,0.44131332635879517,False,False,29.0,0.5890224277973175,Ask for help,False,True
False,28,table,26,0.3808143138885498,Ask for help,False,8,0.4279211461544037,False,False,19,0.4558854103088379,False,False,,0.0,Ask for help,False,False
False,20,piano,28,0.7495960593223572,Ask for help,False,8,0.5267933011054993,False,False,8,0.2951757311820984,False,False,8.0,0.41098451614379883,Ask for help,False,True
False,2,bed,9,0.2472546100616455,Ask for help,False,29,0.736457347869873,False,False,26,0.4846743941307068,False,False,,0.0,Ask for help,False,False
False,25,sofa,30,0.3684367537498474,Ask for help,False,2,0.33549803495407104,False,False,19,0.7668589353561401,False,False,,0.0,Ask for help,False,False
False,5,car,28,0.9046984910964966,Grasp,False,30,0.4854341447353363,False,False,8,0.3880803883075714,False,False,,0.0,Ask for help,False,False
False,18,night_stand,29,0.7538282871246338,Ask for help,False,29,0.4795563220977783,False,False,29,0.6265599727630615,False,False,29.0,0.6199815273284912,Ask for help,False,True
False,34,xbox,29,0.608689546585083,Ask for help,False,30,0.23697324097156525,False,False,28,0.48564252257347107,False,False,,0.0,Ask for help,False,False
False,30,toilet,29,0.5588862895965576,Ask for help,False,8,0.5848017930984497,False,False,29,0.4834783673286438,False,False,29.0,0.5211823284626007,Ask for help,False,True
False,15,lamp,28,0.7239058613777161,Ask for help,False,15,0.7565897703170776,True,False,29,0.5094760060310364,False,False,,0.0,Ask for help,False,False
False,20,piano,21,0.5973269939422607,Ask for help,False,21,0.2925487756729126,False,False,22,0.5730293989181519,False,False,21.0,0.44493788480758667,Ask for help,False,True
False,18,night_stand,30,0.49762457609176636,Ask for help,False,19,0.4304862916469574,False,False,30,0.6970018148422241,False,False,30.0,0.5973131954669952,Ask for help,False,True
False,7,cone,22,0.5884352922439575,Ask for help,False,29,0.2716327905654907,False,False,28,0.42778339982032776,False,False,,0.0,Ask for help,False,False
False,23,range_hood,28,0.39562371373176575,Ask for help,False,28,0.8432089686393738,False,False,10,0.45423704385757446,False,False,28.0,0.6194163411855698,Ask for help,False,True
False,5,car,21,0.3989209234714508,Ask for help,False,28,0.5248615145683289,False,False,19,0.646884024143219,False,False,,0.0,Ask for help,False,False
False,9,desk,29,0.4458916187286377,Ask for help,False,8,0.5997940301895142,False,False,29,0.5368993282318115,False,False,29.0,0.4913954734802246,Ask for help,False,True
False,13,glass_box,29,0.8295351266860962,Re-scan,False,28,0.6824828386306763,False,False,22,0.7463605403900146,False,False,,0.0,Ask for help,False,False
False,32,vase,21,0.5799485445022583,Ask for help,False,21,0.7087827324867249,False,False,26,0.8147672414779663,False,False,21.0,0.6443656384944916,Ask for help,False,True
False,9,desk,28,0.7028379440307617,Ask for help,False,28,0.7185314297676086,False,False,21,0.26817721128463745,False,False,28.0,0.7106846868991852,Ask for help,False,True
False,31,tv_stand,19,0.592927098274231,Ask for help,False,21,0.2637370824813843,False,False,27,0.28514185547828674,False,False,,0.0,Ask for help,False,False
False,14,guitar,22,0.7259151935577393,Ask for help,False,14,0.5172081589698792,True,False,22,0.3648792803287506,False,False,22.0,0.5453972369432449,Ask for help,False,True
False,30,toilet,26,0.46815070509910583,Ask for help,False,28,0.5511683225631714,False,False,21,0.28988903760910034,False,False,,0.0,Ask for help,False,False
False,14,guitar,8,0.6762399077415466,Ask for help,False,8,0.6624186038970947,False,False,8,0.687583327293396,False,False,8.0,0.6754139463106791,Ask for help,False,True
False,18,night_stand,28,0.410103976726532,Ask for help,False,27,0.3278341293334961,False,False,26,0.3764154613018036,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,3,0.45872917771339417,Ask for help,False,16,0.3348439633846283,False,False,16,0.5064917206764221,False,False,16.0,0.4206678420305252,Ask for help,False,True
False,9,desk,21,0.2983456254005432,Ask for help,False,29,0.8057038187980652,False,False,26,0.40053701400756836,False,False,,0.0,Ask for help,False,False
False,16,mantel,28,0.5533288717269897,Ask for help,False,15,0.5332226157188416,False,False,28,0.49503403902053833,False,False,28.0,0.524181455373764,Ask for help,False,True
False,20,piano,28,0.6623581647872925,Ask for help,False,28,0.4113943576812744,False,False,19,0.4442082345485687,False,False,28.0,0.5368762612342834,Ask for help,False,True
False,8,curtain,29,0.24671998620033264,Ask for help,False,8,0.3904307782649994,True,False,8,0.33009040355682373,True,False,8.0,0.36026059091091156,Ask for help,True,True
False,9,desk,28,0.5868886709213257,Ask for help,False,28,0.531508207321167,False,False,9,0.6583609580993652,True,False,28.0,0.5591984391212463,Ask for help,False,True
False,17,monitor,8,0.24277639389038086,Ask for help,False,28,0.35620179772377014,False,False,28,0.9528477787971497,False,False,28.0,0.6545247882604599,Ask for help,False,True
False,1,bathtub,29,0.43015116453170776,Ask for help,False,29,0.7454761862754822,False,False,20,0.2632545828819275,False,False,29.0,0.587813675403595,Ask for help,False,True
False,31,tv_stand,6,0.2647057771682739,Ask for help,False,28,0.8705495595932007,False,False,28,0.900661289691925,False,False,28.0,0.8856054246425629,Grasp,False,True
False,13,glass_box,30,0.6624061465263367,Ask for help,False,28,0.9173994064331055,False,False,29,0.6631638407707214,False,False,,0.0,Ask for help,False,False
False,32,vase,15,0.4765133857727051,Ask for help,False,21,0.5708495378494263,False,False,21,0.5893075466156006,False,False,21.0,0.5800785422325134,Ask for help,False,True
False,6,chair,21,0.6855658888816833,Ask for help,False,26,0.5224836468696594,False,False,21,0.6376917958259583,False,False,21.0,0.6616288423538208,Ask for help,False,True
False,8,curtain,8,0.22731992602348328,Ask for help,True,14,0.66291344165802,False,False,22,0.6986364126205444,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,8,0.3023051917552948,Ask for help,False,27,0.2598259150981903,False,False,8,0.6097835302352905,False,False,8.0,0.45604436099529266,Ask for help,False,True
False,20,piano,19,0.5891194939613342,Ask for help,False,28,0.7463264465332031,False,False,21,0.48429006338119507,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,21,0.41499486565589905,Ask for help,False,8,0.44868534803390503,False,False,8,0.509480893611908,False,False,8.0,0.4790831208229065,Ask for help,False,True
False,11,dresser,15,0.328760027885437,Ask for help,False,15,0.8245366811752319,False,False,28,0.6068573594093323,False,False,15.0,0.5766483545303345,Ask for help,False,True
False,2,bed,2,0.5001968145370483,Ask for help,True,8,0.4044315814971924,False,False,8,0.47903165221214294,False,False,8.0,0.44173161685466766,Ask for help,False,True
False,19,person,8,0.4333415925502777,Ask for help,False,0,0.32481643557548523,False,False,0,0.45742306113243103,False,False,0.0,0.39111974835395813,Ask for help,False,True
False,24,sink,19,0.5911840796470642,Ask for help,False,28,0.4668569564819336,False,False,34,0.22486738860607147,False,False,,0.0,Ask for help,False,False
False,28,table,2,0.3755542039871216,Ask for help,False,28,0.3470779061317444,True,False,8,0.44404977560043335,False,False,,0.0,Ask for help,False,False
False,23,range_hood,8,0.39933305978775024,Ask for help,False,27,0.5555649995803833,False,False,28,0.5717934966087341,False,False,,0.0,Ask for help,False,False
False,5,car,29,0.34318625926971436,Ask for help,False,27,0.4963088929653168,False,False,27,0.3557092547416687,False,False,27.0,0.42600907385349274,Ask for help,False,True
False,21,plant,21,0.5919703245162964,Ask for help,True,21,0.7201734781265259,True,False,19,0.5369469523429871,False,False,21.0,0.6560719013214111,Ask for help,True,True
False,32,vase,29,0.6605472564697266,Ask for help,False,29,0.5174252390861511,False,False,28,0.3900222182273865,False,False,29.0,0.5889862477779388,Ask for help,False,True
False,29,tent,28,0.5205360651016235,Ask for help,False,15,0.5862870216369629,False,False,19,0.3822554051876068,False,False,,0.0,Ask for help,False,False
False,6,chair,6,0.7178661227226257,Ask for help,True,6,0.7548509240150452,True,False,28,0.5011796951293945,False,False,6.0,0.7363585233688354,Ask for help,True,True
False,9,desk,19,0.33167290687561035,Ask for help,False,28,0.4387020170688629,False,False,8,0.5606905221939087,False,False,,0.0,Ask for help,False,False
False,14,guitar,8,0.6084965467453003,Ask for help,False,14,0.661087155342102,True,False,8,0.7023543119430542,False,False,8.0,0.6554254293441772,Ask for help,False,True
False,6,chair,21,0.5915554761886597,Ask for help,False,8,0.40634018182754517,False,False,28,0.5228532552719116,False,False,,0.0,Ask for help,False,False
False,28,table,28,0.5870864391326904,Ask for help,True,14,0.4095907211303711,False,False,29,0.2407498061656952,False,False,,0.0,Ask for help,False,False
False,32,vase,29,0.47736310958862305,Ask for help,False,29,0.7600482702255249,False,False,29,0.5093874335289001,False,False,29.0,0.5822662711143494,Ask for help,False,True
False,14,guitar,14,0.4518511891365051,Ask for help,True,8,0.7528849840164185,False,False,8,0.5122609734535217,False,False,8.0,0.6325729787349701,Ask for help,False,True
False,28,table,28,0.9144770503044128,Grasp,True,0,0.3596007227897644,False,False,0,0.3614062964916229,False,False,0.0,0.36050350964069366,Ask for help,False,True
False,1,bathtub,29,0.6845157146453857,Ask for help,False,29,0.7796161770820618,False,False,28,0.3498581051826477,False,False,29.0,0.7320659458637238,Ask for help,False,True
False,33,wardrobe,16,0.3973025679588318,Ask for help,False,29,0.6166054010391235,False,False,29,0.39016371965408325,False,False,29.0,0.5033845603466034,Ask for help,False,True
False,21,plant,26,0.40518516302108765,Ask for help,False,22,0.3397313952445984,False,False,29,0.37682807445526123,False,False,,0.0,Ask for help,False,False
False,2,bed,2,0.28533321619033813,Ask for help,True,28,0.7396126985549927,False,False,6,0.8374687433242798,False,False,,0.0,Ask for help,False,False
False,21,plant,21,0.7439144253730774,Ask for help,True,15,0.43083763122558594,False,False,21,0.8564478158950806,True,False,21.0,0.800181120634079,Re-scan,True,True
False,4,bookshelf,8,0.5810348391532898,Ask for help,False,8,0.28717702627182007,False,False,8,0.1999557912349701,False,False,8.0,0.35605588555336,Ask for help,False,True
False,16,mantel,15,0.4237186312675476,Ask for help,False,28,0.6710442304611206,False,False,28,0.33839553594589233,False,False,28.0,0.5047198832035065,Ask for help,False,True
False,0,airplane,8,0.5838660597801208,Ask for help,False,8,0.6103680729866028,False,False,8,0.8218026161193848,False,False,8.0,0.6720122496287028,Ask for help,False,True
False,20,piano,28,0.6589475870132446,Ask for help,False,8,0.19511039555072784,False,False,28,0.48136815428733826,False,False,28.0,0.5701578706502914,Ask for help,False,True
False,31,tv_stand,27,0.3676181733608246,Ask for help,False,15,0.393262654542923,False,False,10,0.4304748475551605,False,False,,0.0,Ask for help,False,False
False,32,vase,15,0.4549042582511902,Ask for help,False,29,0.6106058359146118,False,False,28,0.47972187399864197,False,False,,0.0,Ask for help,False,False
False,30,toilet,19,0.5307512879371643,Ask for help,False,28,0.8265001177787781,False,False,6,0.2712782323360443,False,False,,0.0,Ask for help,False,False
False,4,bookshelf,8,0.30777835845947266,Ask for help,False,28,0.3864690661430359,False,False,16,0.36548542976379395,False,False,,0.0,Ask for help,False,False
False,18,night_stand,6,0.4416225552558899,Ask for help,False,28,0.9691652059555054,False,False,28,0.9912981986999512,False,False,28.0,0.9802317023277283,Grasp,False,True
